CityPart,Area,Rooms,Bedrooms,Floor,MaxFloor,LastFloor,Status,Condition,Electrical Points,Heating,Natural Gas,Bed,Stove (Gas/Electric),Table,Refrigerator,Chairs,Oven,Air Conditioner,Washing Machine,Sofa,Dishwasher,PRICE (GEL)
Chughuretshi,177,1,,2,2,1,Old Constructed,Newly Renovated,,Central Heating,0,1,0,0,1,1,1,1,0,0,1,353041
Mukhianshi,85,3,2,1,9,0,Old Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,249844
Saburtaloze,77,3,2,4,6,0,Old Constructed,Old Renovated,1,Central Heating,1,0,1,1,1,1,0,0,0,1,0,380198
Mtatsmindaze,94,3,3,1,3,0,Newly Constructed,Newly Renovated,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,420934
Vakeshi,103,3,2,2,7,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,1,1,0,0,0,0,0,746818
Saburtaloze,45.5,2,1,10,27,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,271570
Chughuretshi,160,4,2,1,1,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,339463
Saburtaloze,73,3,2,18,18,1,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,385629
Didubeshi,82.2,3,2,14,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,393777
Gldanshi,44.5,2,1,14,15,0,Under Construction,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,181952
Ortachalashi,50.7,2,1,19,19,1,Under Construction,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,172107
Dighomi 1-9-Shi,72.4,3,2,2,8,0,Newly Constructed,,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,189342
Did Dighomshi,57.2,2,1,5,12,0,Old Constructed,Newly Renovated,2,Central Heating,1,0,0,0,1,0,0,0,0,0,0,211825
Saburtaloze,182.77,4,2,9,9,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,1,1,0,0,0,0,0,733239
Gldanshi,45,2,1,5,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,0,0,1,1,184668
Did Dighomshi,56.4,2,1,11,13,0,Old Constructed,Newly Renovated,1,Central Heating,0,1,1,1,1,1,1,1,0,0,1,203678
Veraze,170.65,5,3,8,8,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,869024
Didubeshi,50,2,1,5,12,0,Newly Constructed,Old Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,195530
Bagebshi,115.5,4,3,3,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,646337
Bagebshi,72,3,2,5,10,0,Newly Constructed,Newly Renovated,1,Central + Underfloor Heating,1,0,0,0,0,0,0,0,0,0,0,380198
Mukhianshi,86,3,2,12,12,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,0,0,0,1,0,0,1,1,339463
Nadzaladevshi,60,2,1,5,12,0,Newly Constructed,Green Frame,,,0,0,0,0,0,0,0,0,0,0,0,266139
Did Dighomshi,69,2,1,9,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,177878
Varketilshi,77,4,3,13,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,255276
Vakeshi,119,3,2,15,22,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,888034
Nutsubidzis Ferdobze,55,2,1,11,12,0,Under Construction,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,217256
Ortachalashi,59.2,2,1,6,19,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,0,0,1,0,1,1,0,0,1,200962
Did Dighomshi,37,2,1,2,9,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,158868
Ortachalashi,32.31,1,1,6,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,114059
Vashlijvarshi,53.3,2,1,2,13,0,Old Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,230835
Saburtaloze,115,4,3,9,16,0,Newly Constructed,White Frame,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,434512
Saburtaloze,247,4,3,26,31,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,1811372
Did Dighomshi,44,2,1,6,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,0,0,1,1,1,1,0,0,1,190099
Did Dighomshi,54,2,1,5,6,0,Old Constructed,,,,0,0,0,0,0,0,0,0,0,0,0,232192
Varketilshi,80,3,2,16,16,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,152079
Avlabarshi,56,2,1,3,5,0,Newly Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,353041
Isanshi,37.18,1,1,4,12,0,Newly Constructed,Newly Renovated,,,0,0,0,0,0,0,0,0,0,0,0,114059
Did Dighomshi,68,3,2,12,12,1,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,217256
Saburtaloze,58,2,1,7,11,0,Old Constructed,Needs Renovation,1,,0,0,0,0,0,0,0,0,0,0,0,285149
Lisze,95,3,2,7,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,195530
Did Dighomshi,67,3,2,3,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,252560
Did Dighomshi,53.7,3,2,20,21,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,214540
Did Dighomshi,110,4,3,13,14,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,353041
Nutsubidzis Ferdobze,63.6,2,1,12,15,0,Old Constructed,Old Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,224534
Didubeshi,72,2,1,5,5,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,230835
Saburtaloze,77,3,2,2,12,0,Old Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,0,1,1,380198
Chughuretshi,176,6,4,2,3,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,1,0,1,1,1,0,0,1,1,605601
Samgorshi,73.3,2,1,4,5,0,Old Constructed,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,199061
Saburtaloze,41,2,1,6,6,1,Newly Constructed,Newly Renovated,3,Central Heating,1,1,1,1,1,1,1,1,1,1,1,150314
Vakeshi,287,6,3,7,12,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,2727921
Didubeshi,128,4,2,9,10,0,Old Constructed,Needs Renovation,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,521414
Varketilshi,80,4,2,16,16,1,Newly Constructed,Newly Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,171089
Vakeshi,265,5,3,11,12,0,Newly Constructed,,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,1629420
Vashlijvarshi,97,4,3,3,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,374767
Saburtaloze,75,2,1,6,10,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,347610
Nutsubidzis Ferdobze,63.4,3,2,7,16,0,Newly Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,287864
Vakeshi,83,3,2,9,13,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,1,1,1,515983
Vakeshi,60,3,1,6,8,0,Newly Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,339463
Saburtaloze,91,3,2,14,19,0,Old Constructed,Newly Renovated,1,Gas Heater,1,1,1,1,1,1,1,1,0,1,1,380198
Varketilshi,50,2,1,8,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,160226
Saburtaloze,114,3,2,15,19,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,537709
Gldanshi,55,2,1,9,9,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,176521
Vakeshi,96,3,2,3,18,0,Newly Constructed,Ongoing Renovation,1,,0,0,0,0,0,0,0,0,0,0,0,583876
Didubeshi,45,2,1,3,20,0,Old Constructed,Old Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,203678
Chughuretshi,52,2,1,3,3,1,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,176521
Did Dighomshi,40,3,2,13,14,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,135785
Saburtaloze,55,2,1,18,18,1,Old Constructed,Newly Renovated,2,Underfloor Heating,1,1,1,1,1,1,1,1,1,1,1,312306
Vakeshi,100,3,2,1,6,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,458953
Mukhianshi,54,2,1,9,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,168373
Vashlijvarshi,60,2,1,6,8,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,0,1,1,1,1,0,1,214540
Didubeshi,72,3,2,3,8,0,Old Constructed,Old Renovated,1,Gas Heater,1,1,1,0,1,1,1,1,0,1,1,293296
Varketilshi,80,4,2,16,16,1,Old Constructed,Old Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,187383
Saburtaloze,86,3,2,6,8,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,0,0,1,1,1,1,1,380198
Vakeshi,85,3,2,8,14,0,Newly Constructed,,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,896181
Did Dighomshi,115,3,2,5,5,1,Newly Constructed,Newly Renovated,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,285149
Saburtaloze,86.8,3,2,7,10,0,Old Constructed,Old Renovated,2,Central Heating,1,0,0,1,0,0,0,0,0,0,0,475248
Chughuretshi,253,4,3,5,5,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,814710
Varketilshi,63,2,1,12,12,1,Old Constructed,Old Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,238982
Didubeshi,104,4,3,4,5,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,312306
Saburtaloze,65,2,1,8,11,0,Newly Constructed,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,325884
Did Dighomshi,61,2,1,1,10,0,Newly Constructed,Newly Renovated,2,,0,0,0,0,0,0,0,0,0,0,0,207072
Saburtaloze,127.8,3,2,18,22,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,0,1,1,575728
Did Dighomshi,60,2,1,14,18,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,195530
Did Dighomshi,43,2,1,9,12,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,145290
Vazisubanshi,67,3,,12,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,236537
Nadzaladevshi,68.2,3,2,13,16,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,1,0,0,0,0,0,0,1,0,317737
Gldanshi,47,2,1,4,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,171089
Saburtaloze,50,2,1,7,9,0,Old Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,244413
Did Dighomshi,66,3,2,6,12,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,203678
Saburtaloze,51,2,1,16,24,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,257992
Saburtaloze,59,2,1,6,10,0,Old Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,401924
Nutsubidzis Ferdobze,115,5,3,7,9,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,230835
Bagebshi,112,4,3,10,16,0,Under Construction,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,896181
Bagebshi,81.48,3,2,3,8,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,320849
Nutsubidzis Ferdobze,66,3,2,10,15,0,Newly Constructed,,1,,1,1,1,1,1,1,1,1,0,0,1,285149
Gldanshi,52,2,1,12,12,1,Newly Constructed,Black Frame,,,0,0,0,0,0,0,0,0,0,0,0,190099
Lisze,186,4,,2,3,0,Newly Constructed,Black Frame,,,0,0,0,0,0,0,0,0,0,0,0,833448
Did Dighomshi,77,4,3,3,9,0,Old Constructed,Newly Renovated,1,Gas Heater,1,1,1,1,1,1,1,1,0,1,1,217256
Didubeshi,47,2,1,3,3,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,190099
Did Dighomshi,53.7,3,2,20,21,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,214540
Didubeshi,67,2,1,2,14,0,Newly Constructed,White Frame,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,195530
Varketilshi,46.3,2,1,2,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,97765
Nutsubidzis Ferdobze,61.5,2,1,9,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,0,1,1,1,1,1,0,0,1,255004
Saburtaloze,70,2,1,1,9,0,Newly Constructed,Newly Renovated,2,,1,0,0,0,0,0,0,0,0,0,0,211825
Fonichalashi,89,4,3,2,2,1,Under Construction,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,176521
Saburtaloze,62,2,1,21,22,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,184668
Did Dighomshi,61,2,1,3,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,190506
Vakeshi,85,3,2,8,14,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,0,0,0,0,0,0,1,0,896181
Vakeshi,74,2,1,7,20,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,377482
Didubeshi,70.3,2,1,11,14,0,Newly Constructed,Old Renovated,1,Gas Heater,0,0,0,0,0,0,0,0,0,0,0,238982
Did Dighomshi,57,3,2,2,2,1,Newly Constructed,,2,,0,0,0,0,0,0,0,0,0,0,0,114059
Dighmis Masivshi,115,4,3,21,23,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,611033
Gldanshi,60.7,2,1,3,9,0,Newly Constructed,Newly Renovated,2,,1,0,0,0,0,0,0,0,0,0,0,198246
Saburtaloze,157,4,2,18,18,1,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,1140594
Saburtaloze,53,2,1,7,17,0,Under Construction,Ongoing Renovation,1,,0,0,0,0,0,0,0,0,0,0,0,304158
Isanshi,54,2,1,10,11,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,174511
Dighomi 1-9-Shi,55.49,2,1,2,4,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,146173
Saburtaloze,76,3,2,1,5,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,380198
Did Dighomshi,45.1,2,1,11,11,1,Newly Constructed,Green Frame,1,,1,0,0,0,0,0,0,0,0,0,0,176521
Mukhianshi,54,2,1,9,15,0,Newly Constructed,Ongoing Renovation,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,168373
Varketilshi,70,3,2,2,7,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,0,0,0,0,1,0,203678
Isanshi,89,4,3,14,23,0,Under Construction,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,268854
Ortachalashi,65.8,3,2,8,19,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,1,0,0,0,0,0,0,223366
Isanshi,96,3,2,3,23,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,271570
Krtsanisshi,92.25,3,2,10,17,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,426365
Did Dighomshi,88,4,3,2,6,0,Newly Constructed,,1,Gas Heater,1,1,1,1,1,1,1,1,0,1,1,282433
Saburtaloze,84,3,2,9,12,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,325884
Saburtaloze,140,4,2,8,12,0,Newly Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,624611
Gldanshi,35,2,1,7,15,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,1,1,0,176521
Vakeshi,170,3,2,4,8,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,0,1,1,787553
San. Zonashi,73,4,3,2,16,0,Old Constructed,Old Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,249844
Afrikashi,89,4,3,4,9,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,0,1,0,1,1,217256
Gldanshi,74,3,2,8,9,0,Newly Constructed,,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,216984
Did Dighomshi,54,3,2,4,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,196888
Did Dighomshi,53,2,1,5,9,0,Newly Constructed,,,,0,0,0,0,0,0,0,0,0,0,0,187383
Did Dighomshi,68,3,2,9,10,0,Newly Constructed,Old Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,206393
Saburtaloze,67,2,1,14,16,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,293296
Dighomi 1-9-Shi,72,2,1,2,5,0,Old Constructed,Newly Renovated,1,Electric Heater,1,1,1,1,1,0,1,1,0,1,1,176521
Ortachalashi,22,1,1,4,4,1,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,162942
Vashlijvarshi,48.8,2,1,2,11,0,Newly Constructed,Newly Renovated,1,Individual Heating,1,0,0,0,1,0,0,0,0,0,0,119274
Did Dighomshi,47,3,2,11,11,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,176521
Did Dighomshi,45,2,1,5,6,0,Old Constructed,Needs Renovation,2,,1,0,0,0,0,0,0,0,0,0,0,169731
Liloshi,120,5,2,1,8,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,195530
Nadzaladevshi,54,2,1,9,12,0,Newly Constructed,Newly Renovated,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,230835
Vakeshi,517,5,4,7,7,1,Newly Constructed,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,2091089
Varketilshi,55.79,2,1,7,11,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,133069
Isanshi,316,5,3,10,11,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,1547949
Did Dighomshi,105,3,2,2,16,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,247129
San. Zonashi,70,3,2,2,4,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,195530
Ortachalashi,53,2,1,25,28,0,Newly Constructed,Newly Renovated,1,,1,1,1,1,1,1,1,1,0,1,1,208702
Saburtaloze,105,4,3,10,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,475248
Vakeshi,66,2,1,14,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,407355
Saburtaloze,62.5,3,2,9,13,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,244413
Saburtaloze,100,3,2,1,5,0,Newly Constructed,White Frame,2,,0,0,0,0,0,0,0,0,0,0,0,271570
Did Dighomshi,99.4,3,,7,12,0,Newly Constructed,Newly Renovated,1,Central Heating,0,1,1,1,1,1,1,1,1,1,1,285149
Saburtaloze,51,2,1,19,21,0,Newly Constructed,,,,1,0,0,0,0,0,0,0,0,0,0,346252
Saburtaloze,46,2,1,5,9,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,179236
Did Dighomshi,49.9,2,1,8,12,0,Newly Constructed,,1,,0,0,0,0,0,0,0,0,0,0,0,169392
Saburtaloze,111,4,3,16,18,0,Newly Constructed,,,Central Heating,1,1,1,1,1,1,1,1,1,1,1,407355
Ortachalashi,65,3,2,5,13,0,Newly Constructed,White Plus,1,,0,0,0,0,0,0,0,0,0,0,0,244413
Chughuretshi,100,3,2,7,10,0,Newly Constructed,,,,0,0,0,0,0,0,0,0,0,0,0,353041
Saburtaloze,110,4,3,4,4,1,Old Constructed,Old Renovated,1,Central Heating,1,1,1,0,0,1,1,1,0,1,1,461669
Saburtaloze,82,3,2,1,5,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,271570
Varketilshi,43,2,,2,5,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,141216
Saburtaloze,55,2,1,15,22,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,380198
Saburtaloze,70,2,1,12,24,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,310676
Dighmis Masivshi,31,1,1,5,5,1,Newly Constructed,Green Frame,2,,0,0,0,0,0,0,0,0,0,0,0,141216
Vakeshi,205,5,4,8,22,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,0,1,1,1113437
Did Dighomshi,53,3,2,8,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,209109
Didubeshi,60,2,1,5,12,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,268854
Dighmis Masivshi,83,3,2,10,18,0,Under Construction,Ongoing Renovation,1,Individual Heating,1,0,0,0,0,0,0,0,0,0,0,380198
Nutsubidzis Ferdobze,55,2,1,3,14,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,190099
Saburtaloze,55,2,1,9,15,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,334031
Mukhianshi,120,4,3,2,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,310948
Ortachalashi,75,3,2,12,13,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,0,1,0,0,1,1,0,0,0,353041
Did Dighomshi,52.33,2,1,4,8,0,Old Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,198246
Gldanshi,115,4,3,5,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,339463
Saburtaloze,55,2,1,15,22,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,407355
Temkaze,75,3,2,10,14,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,260707
Saburtaloze,66,3,2,7,8,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,336747
Did Dighomshi,56,3,2,8,14,0,Old Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,244413
Chughuretshi,116,4,2,3,3,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,366620
Saburtaloze,110,5,4,7,8,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,407355
Saburtaloze,70,2,1,5,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,263423
Saburtaloze,68,2,1,3,8,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,277001
Saburtaloze,61,2,1,32,37,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,0,1,0,1,1,298727
Saburtaloze,50,2,1,3,16,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,285149
Chughuretshi,44,2,1,1,1,1,Old Constructed,Newly Renovated,1,Central Heating,1,1,0,1,1,0,0,1,0,1,0,176521
Vakeshi,43,2,1,9,16,0,Newly Constructed,Ongoing Renovation,1,,0,0,0,0,0,0,0,0,0,0,0,244413
Saburtaloze,77,3,2,4,5,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,249844
Gldanshi,70.8,3,2,4,9,0,Under Construction,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,217256
Did Dighomshi,53.5,2,1,6,15,0,Newly Constructed,Newly Renovated,2,Central Heating,0,0,1,0,0,0,0,0,0,1,0,120849
Saburtaloze,139,4,3,11,23,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,678925
Saburtaloze,60,2,1,4,10,0,Newly Constructed,Newly Renovated,1,Central + Underfloor Heating,1,1,1,1,1,1,1,1,1,1,1,328877
Did Dighomshi,61,3,2,4,10,0,Newly Constructed,Newly Renovated,1,,1,0,1,0,0,0,0,0,0,1,0,217256
Avlabarshi,52,2,1,3,6,0,Newly Constructed,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,312306
Saburtaloze,91.4,3,2,8,19,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,434512
Saburtaloze,43,2,1,3,6,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,255276
Vazisubanshi,69.1,3,2,1,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,183636
Saburtaloze,80.1,3,2,6,19,0,Old Constructed,,2,,0,0,0,0,0,0,0,0,0,0,0,502405
Saburtaloze,1600,6,4,13,15,0,Newly Constructed,Newly Renovated,1,Gas Heater,1,1,1,1,1,1,1,1,0,1,1,760396
Saburtaloze,63.5,2,1,6,23,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,391061
Didubeshi,50,3,2,8,14,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,236266
Saburtaloze,48,2,1,5,8,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,271570
Did Dighomshi,38,1,,4,11,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,0,1,1,1,0,0,1,141216
Saburtaloze,129,4,2,17,17,1,Newly Constructed,White Frame,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,461669
